발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2008,남자,23. C91-C95,백혈병,10-14세,62,3.4
2008,남자,23. C91-C95,백혈병,15-19세,79,4.4
2008,남자,23. C91-C95,백혈병,20-24세,55,3.3
2008,남자,23. C91-C95,백혈병,25-29세,55,2.7
2008,남자,23. C91-C95,백혈병,30-34세,70,3.4
2008,남자,23. C91-C95,백혈병,35-39세,83,3.6
2008,남자,23. C91-C95,백혈병,40-44세,103,4.8
2008,남자,23. C91-C95,백혈병,45-49세,96,4.3
2008,남자,23. C91-C95,백혈병,50-54세,123,7
2008,남자,23. C91-C95,백혈병,55-59세,111,9
2008,남자,23. C91-C95,백혈병,60-64세,115,11.9
2008,남자,23. C91-C95,백혈병,65-69세,152,17.4
2008,남자,23. C91-C95,백혈병,70-74세,111,18.9
2008,남자,23. C91-C95,백혈병,75-79세,70,22.8
2008,남자,23. C91-C95,백혈병,80-84세,42,28.4
2008,남자,23. C91-C95,백혈병,85세이상,18,22.8
2008,남자,23. C91-C95,백혈병,연령전체,1486,6
2008,여자,23. C91-C95,백혈병,00-04세,76,6.8
2008,여자,23. C91-C95,백혈병,05-09세,36,2.6
2008,여자,23. C91-C95,백혈병,10-14세,46,2.8
2008,여자,23. C91-C95,백혈병,15-19세,43,2.7
2008,여자,23. C91-C95,백혈병,20-24세,36,2.3
2008,여자,23. C91-C95,백혈병,25-29세,55,2.8
2008,여자,23. C91-C95,백혈병,30-34세,49,2.5
2008,여자,23. C91-C95,백혈병,35-39세,63,2.8
2008,여자,23. C91-C95,백혈병,40-44세,67,3.2
2008,여자,23. C91-C95,백혈병,45-49세,110,5.1
2008,여자,23. C91-C95,백혈병,50-54세,62,3.6
2008,여자,23. C91-C95,백혈병,55-59세,78,6.2
2008,여자,23. C91-C95,백혈병,60-64세,88,8.5
2008,여자,23. C91-C95,백혈병,65-69세,111,10.7
2008,여자,23. C91-C95,백혈병,70-74세,102,12.5
2008,여자,23. C91-C95,백혈병,75-79세,78,13.9
2008,여자,23. C91-C95,백혈병,80-84세,31,9.4
2008,여자,23. C91-C95,백혈병,85세이상,35,15.2
2008,여자,23. C91-C95,백혈병,연령전체,1166,4.7
2009,남녀전체,23. C91-C95,백혈병,00-04세,148,6.5
2009,남녀전체,23. C91-C95,백혈병,05-09세,107,3.9
2009,남녀전체,23. C91-C95,백혈병,10-14세,113,3.3
2009,남녀전체,23. C91-C95,백혈병,15-19세,104,3
2009,남녀전체,23. C91-C95,백혈병,20-24세,89,2.8
2009,남녀전체,23. C91-C95,백혈병,25-29세,108,2.7
2009,남녀전체,23. C91-C95,백혈병,30-34세,95,2.4
2009,남녀전체,23. C91-C95,백혈병,35-39세,165,3.6
2009,남녀전체,23. C91-C95,백혈병,40-44세,175,4
2009,남녀전체,23. C91-C95,백혈병,45-49세,203,4.6
2009,남녀전체,23. C91-C95,백혈병,50-54세,208,5.6
2009,남녀전체,23. C91-C95,백혈병,55-59세,187,7.2
2009,남녀전체,23. C91-C95,백혈병,60-64세,199,9.5
2009,남녀전체,23. C91-C95,백혈병,65-69세,263,13.7
2009,남녀전체,23. C91-C95,백혈병,70-74세,265,17.9
2009,남녀전체,23. C91-C95,백혈병,75-79세,179,19.3
2009,남녀전체,23. C91-C95,백혈병,80-84세,109,21.3
2009,남녀전체,23. C91-C95,백혈병,85세이상,48,14.4
2009,남녀전체,23. C91-C95,백혈병,연령전체,2765,5.6
2009,남자,23. C91-C95,백혈병,00-04세,92,7.8
2009,남자,23. C91-C95,백혈병,05-09세,58,4.1
2009,남자,23. C91-C95,백혈병,10-14세,70,3.9
2009,남자,23. C91-C95,백혈병,15-19세,62,3.4
2009,남자,23. C91-C95,백혈병,20-24세,52,3.2
2009,남자,23. C91-C95,백혈병,25-29세,63,3.1
2009,남자,23. C91-C95,백혈병,30-34세,59,3
2009,남자,23. C91-C95,백혈병,35-39세,97,4.2
2009,남자,23. C91-C95,백혈병,40-44세,95,4.3
2009,남자,23. C91-C95,백혈병,45-49세,122,5.5
2009,남자,23. C91-C95,백혈병,50-54세,106,5.6
2009,남자,23. C91-C95,백혈병,55-59세,96,7.5
2009,남자,23. C91-C95,백혈병,60-64세,112,11
2009,남자,23. C91-C95,백혈병,65-69세,143,16.3
2009,남자,23. C91-C95,백혈병,70-74세,160,25.5
2009,남자,23. C91-C95,백혈병,75-79세,89,26.6
2009,남자,23. C91-C95,백혈병,80-84세,38,24
2009,남자,23. C91-C95,백혈병,85세이상,19,22.2
2009,남자,23. C91-C95,백혈병,연령전체,1533,6.2
2009,여자,23. C91-C95,백혈병,00-04세,56,5.1
2009,여자,23. C91-C95,백혈병,05-09세,49,3.7
2009,여자,23. C91-C95,백혈병,10-14세,43,2.7
2009,여자,23. C91-C95,백혈병,15-19세,42,2.6
2009,여자,23. C91-C95,백혈병,20-24세,37,2.5
2009,여자,23. C91-C95,백혈병,25-29세,45,2.3
2009,여자,23. C91-C95,백혈병,30-34세,36,1.9
2009,여자,23. C91-C95,백혈병,35-39세,68,3.1
2009,여자,23. C91-C95,백혈병,40-44세,80,3.8
2009,여자,23. C91-C95,백혈병,45-49세,81,3.8
2009,여자,23. C91-C95,백혈병,50-54세,102,5.5
2009,여자,23. C91-C95,백혈병,55-59세,91,7
2009,여자,23. C91-C95,백혈병,60-64세,87,8.1
2009,여자,23. C91-C95,백혈병,65-69세,120,11.5
2009,여자,23. C91-C95,백혈병,70-74세,105,12.3
2009,여자,23. C91-C95,백혈병,75-79세,90,15.2
2009,여자,23. C91-C95,백혈병,80-84세,71,20.1
2009,여자,23. C91-C95,백혈병,85세이상,29,11.7
2009,여자,23. C91-C95,백혈병,연령전체,1232,5
2010,남녀전체,23. C91-C95,백혈병,00-04세,152,6.7
2010,남녀전체,23. C91-C95,백혈병,05-09세,96,3.8
2010,남녀전체,23. C91-C95,백혈병,10-14세,124,3.8
2010,남녀전체,23. C91-C95,백혈병,15-19세,110,3.1
2010,남녀전체,23. C91-C95,백혈병,20-24세,86,2.7
2010,남녀전체,23. C91-C95,백혈병,25-29세,98,2.6
2010,남녀전체,23. C91-C95,백혈병,30-34세,108,2.8
2010,남녀전체,23. C91-C95,백혈병,35-39세,154,3.5
2010,남녀전체,23. C91-C95,백혈병,40-44세,146,3.3
2010,남녀전체,23. C91-C95,백혈병,45-49세,231,5.4
2010,남녀전체,23. C91-C95,백혈병,50-54세,224,5.7
2010,남녀전체,23. C91-C95,백혈병,55-59세,226,8.1
2010,남녀전체,23. C91-C95,백혈병,60-64세,207,9.5
2010,남녀전체,23. C91-C95,백혈병,65-69세,255,13.4
2010,남녀전체,23. C91-C95,백혈병,70-74세,260,16.9
2010,남녀전체,23. C91-C95,백혈병,75-79세,190,19
2010,남녀전체,23. C91-C95,백혈병,80-84세,110,19.9
2010,남녀전체,23. C91-C95,백혈병,85세이상,59,16.7
2010,남녀전체,23. C91-C95,백혈병,연령전체,2836,5.7
2010,남자,23. C91-C95,백혈병,00-04세,87,7.4
2010,남자,23. C91-C95,백혈병,05-09세,60,4.5
2010,남자,23. C91-C95,백혈병,10-14세,80,4.6
2010,남자,23. C91-C95,백혈병,15-19세,73,3.9
2010,남자,23. C91-C95,백혈병,20-24세,51,3.1
2010,남자,23. C91-C95,백혈병,25-29세,56,2.9
2010,남자,23. C91-C95,백혈병,30-34세,68,3.4
2010,남자,23. C91-C95,백혈병,35-39세,73,3.2
2010,남자,23. C91-C95,백혈병,40-44세,69,3.1
2010,남자,23. C91-C95,백혈병,45-49세,127,5.8
2010,남자,23. C91-C95,백혈병,50-54세,132,6.6
2010,남자,23. C91-C95,백혈병,55-59세,134,9.7
2010,남자,23. C91-C95,백혈병,60-64세,135,12.6
2010,남자,23. C91-C95,백혈병,65-69세,161,18.3
2010,남자,23. C91-C95,백혈병,70-74세,150,22.8
2010,남자,23. C91-C95,백혈병,75-79세,101,27.3
2010,남자,23. C91-C95,백혈병,80-84세,41,24
2010,남자,23. C91-C95,백혈병,85세이상,27,29.7
2010,남자,23. C91-C95,백혈병,연령전체,1625,6.5
2010,여자,23. C91-C95,백혈병,00-04세,65,5.9
2010,여자,23. C91-C95,백혈병,05-09세,36,2.9
2010,여자,23. C91-C95,백혈병,10-14세,44,2.8
2010,여자,23. C91-C95,백혈병,15-19세,37,2.2
2010,여자,23. C91-C95,백혈병,20-24세,35,2.4
2010,여자,23. C91-C95,백혈병,25-29세,42,2.3
2010,여자,23. C91-C95,백혈병,30-34세,40,2.1
2010,여자,23. C91-C95,백혈병,35-39세,81,3.7
2010,여자,23. C91-C95,백혈병,40-44세,77,3.6
2010,여자,23. C91-C95,백혈병,45-49세,104,4.9
2010,여자,23. C91-C95,백혈병,50-54세,92,4.7
2010,여자,23. C91-C95,백혈병,55-59세,92,6.6
2010,여자,23. C91-C95,백혈병,60-64세,72,6.4
2010,여자,23. C91-C95,백혈병,65-69세,94,9.2
2010,여자,23. C91-C95,백혈병,70-74세,110,12.5
2010,여자,23. C91-C95,백혈병,75-79세,89,14.1
2010,여자,23. C91-C95,백혈병,80-84세,69,18
2010,여자,23. C91-C95,백혈병,85세이상,32,12.2
2010,여자,23. C91-C95,백혈병,연령전체,1211,4.9
2011,남녀전체,23. C91-C95,백혈병,00-04세,172,7.4
2011,남녀전체,23. C91-C95,백혈병,05-09세,85,3.5
2011,남녀전체,23. C91-C95,백혈병,10-14세,130,4.1
2011,남녀전체,23. C91-C95,백혈병,15-19세,103,2.9
2011,남녀전체,23. C91-C95,백혈병,20-24세,91,2.9
2011,남녀전체,23. C91-C95,백혈병,25-29세,104,2.9
2011,남녀전체,23. C91-C95,백혈병,30-34세,104,2.6
2011,남녀전체,23. C91-C95,백혈병,35-39세,149,3.5
2011,남녀전체,23. C91-C95,백혈병,40-44세,182,4.1
2011,남녀전체,23. C91-C95,백혈병,45-49세,209,5
2011,남녀전체,23. C91-C95,백혈병,50-54세,257,6.2
2011,남녀전체,23. C91-C95,백혈병,55-59세,219,7.2
2011,남녀전체,23. C91-C95,백혈병,60-64세,221,9.8
2011,남녀전체,23. C91-C95,백혈병,65-69세,265,14.1
2011,남녀전체,23. C91-C95,백혈병,70-74세,269,16.9
2011,남녀전체,23. C91-C95,백혈병,75-79세,221,20.5
2011,남녀전체,23. C91-C95,백혈병,80-84세,110,18.6
2011,남녀전체,23. C91-C95,백혈병,85세이상,71,18.9
2011,남녀전체,23. C91-C95,백혈병,연령전체,2962,5.9
2011,남자,23. C91-C95,백혈병,00-04세,92,7.7
2011,남자,23. C91-C95,백혈병,05-09세,47,3.8
2011,남자,23. C91-C95,백혈병,10-14세,70,4.2
2011,남자,23. C91-C95,백혈병,15-19세,65,3.5
2011,남자,23. C91-C95,백혈병,20-24세,62,3.7
2011,남자,23. C91-C95,백혈병,25-29세,65,3.5
2011,남자,23. C91-C95,백혈병,30-34세,60,3
2011,남자,23. C91-C95,백혈병,35-39세,76,3.5
2011,남자,23. C91-C95,백혈병,40-44세,105,4.6
2011,남자,23. C91-C95,백혈병,45-49세,115,5.3
2011,남자,23. C91-C95,백혈병,50-54세,146,7
2011,남자,23. C91-C95,백혈병,55-59세,116,7.7
2011,남자,23. C91-C95,백혈병,60-64세,140,12.6
2011,남자,23. C91-C95,백혈병,65-69세,151,17.2
2011,남자,23. C91-C95,백혈병,70-74세,163,23.7
2011,남자,23. C91-C95,백혈병,75-79세,108,26.4
2011,남자,23. C91-C95,백혈병,80-84세,47,25.7
2011,남자,23. C91-C95,백혈병,85세이상,33,34.4
2011,남자,23. C91-C95,백혈병,연령전체,1661,6.6
2011,여자,23. C91-C95,백혈병,00-04세,80,7.1
2011,여자,23. C91-C95,백혈병,05-09세,38,3.3
2011,여자,23. C91-C95,백혈병,10-14세,60,3.9
2011,여자,23. C91-C95,백혈병,15-19세,38,2.3
2011,여자,23. C91-C95,백혈병,20-24세,29,1.9
2011,여자,23. C91-C95,백혈병,25-29세,39,2.2
2011,여자,23. C91-C95,백혈병,30-34세,44,2.3
2011,여자,23. C91-C95,백혈병,35-39세,73,3.5
2011,여자,23. C91-C95,백혈병,40-44세,77,3.5
2011,여자,23. C91-C95,백혈병,45-49세,94,4.6
2011,여자,23. C91-C95,백혈병,50-54세,111,5.4
2011,여자,23. C91-C95,백혈병,55-59세,103,6.7
2011,여자,23. C91-C95,백혈병,60-64세,81,7
2011,여자,23. C91-C95,백혈병,65-69세,114,11.3
2011,여자,23. C91-C95,백혈병,70-74세,106,11.7
2011,여자,23. C91-C95,백혈병,75-79세,113,16.8
2011,여자,23. C91-C95,백혈병,80-84세,63,15.4
2011,여자,23. C91-C95,백혈병,85세이상,38,13.5
2011,여자,23. C91-C95,백혈병,연령전체,1301,5.2
2012,남녀전체,23. C91-C95,백혈병,00-04세,150,6.5
2012,남녀전체,23. C91-C95,백혈병,05-09세,83,3.5
2012,남녀전체,23. C91-C95,백혈병,10-14세,93,3.1
2012,남녀전체,23. C91-C95,백혈병,15-19세,110,3.1
2012,남녀전체,23. C91-C95,백혈병,20-24세,79,2.4
2012,남녀전체,23. C91-C95,백혈병,25-29세,85,2.5
2012,남녀전체,23. C91-C95,백혈병,30-34세,148,3.7
2012,남녀전체,23. C91-C95,백혈병,35-39세,139,3.4
2012,남녀전체,23. C91-C95,백혈병,40-44세,172,3.8
2012,남녀전체,23. C91-C95,백혈병,45-49세,208,5
2012,남녀전체,23. C91-C95,백혈병,50-54세,220,5.1
2012,남녀전체,23. C91-C95,백혈병,55-59세,244,7.5
2012,남녀전체,23. C91-C95,백혈병,60-64세,233,10
2012,남녀전체,23. C91-C95,백혈병,65-69세,253,13.5
2012,남녀전체,23. C91-C95,백혈병,70-74세,282,16.7
2012,남녀전체,23. C91-C95,백혈병,75-79세,243,21.1
2012,남녀전체,23. C91-C95,백혈병,80-84세,140,22.1
2012,남녀전체,23. C91-C95,백혈병,85세이상,77,19.1
2012,남녀전체,23. C91-C95,백혈병,연령전체,2959,5.9
2012,남자,23. C91-C95,백혈병,00-04세,93,7.8
2012,남자,23. C91-C95,백혈병,05-09세,53,4.4
2012,남자,23. C91-C95,백혈병,10-14세,52,3.3
2012,남자,23. C91-C95,백혈병,15-19세,68,3.7
2012,남자,23. C91-C95,백혈병,20-24세,46,2.7
2012,남자,23. C91-C95,백혈병,25-29세,55,3.1
2012,남자,23. C91-C95,백혈병,30-34세,76,3.7
2012,남자,23. C91-C95,백혈병,35-39세,81,3.9
2012,남자,23. C91-C95,백혈병,40-44세,83,3.6
2012,남자,23. C91-C95,백혈병,45-49세,127,6
2012,남자,23. C91-C95,백혈병,50-54세,112,5.2
2012,남자,23. C91-C95,백혈병,55-59세,140,8.7
2012,남자,23. C91-C95,백혈병,60-64세,135,11.8
2012,남자,23. C91-C95,백혈병,65-69세,154,17.5
2012,남자,23. C91-C95,백혈병,70-74세,155,21
2012,남자,23. C91-C95,백혈병,75-79세,128,28.7
2012,남자,23. C91-C95,백혈병,80-84세,76,38.3
2012,남자,23. C91-C95,백혈병,85세이상,35,34.3
2012,남자,23. C91-C95,백혈병,연령전체,1669,6.6
2012,여자,23. C91-C95,백혈병,00-04세,57,5.1
2012,여자,23. C91-C95,백혈병,05-09세,30,2.7
2012,여자,23. C91-C95,백혈병,10-14세,41,2.8
2012,여자,23. C91-C95,백혈병,15-19세,42,2.5
2012,여자,23. C91-C95,백혈병,20-24세,33,2.1
2012,여자,23. C91-C95,백혈병,25-29세,30,1.8
2012,여자,23. C91-C95,백혈병,30-34세,72,3.7
2012,여자,23. C91-C95,백혈병,35-39세,58,2.9
2012,여자,23. C91-C95,백혈병,40-44세,89,4
2012,여자,23. C91-C95,백혈병,45-49세,81,4
2012,여자,23. C91-C95,백혈병,50-54세,108,5.1
2012,여자,23. C91-C95,백혈병,55-59세,104,6.4
2012,여자,23. C91-C95,백혈병,60-64세,98,8.2
2012,여자,23. C91-C95,백혈병,65-69세,99,9.9
2012,여자,23. C91-C95,백혈병,70-74세,127,13.3
2012,여자,23. C91-C95,백혈병,75-79세,115,16.2
2012,여자,23. C91-C95,백혈병,80-84세,64,14.7
2012,여자,23. C91-C95,백혈병,85세이상,42,13.9
2012,여자,23. C91-C95,백혈병,연령전체,1290,5.1
2013,남녀전체,23. C91-C95,백혈병,00-04세,138,6
2013,남녀전체,23. C91-C95,백혈병,05-09세,75,3.2
2013,남녀전체,23. C91-C95,백혈병,10-14세,87,3
2013,남녀전체,23. C91-C95,백혈병,15-19세,109,3.2
2013,남녀전체,23. C91-C95,백혈병,20-24세,87,2.6
2013,남녀전체,23. C91-C95,백혈병,25-29세,92,2.9
2013,남녀전체,23. C91-C95,백혈병,30-34세,129,3.2
2013,남녀전체,23. C91-C95,백혈병,35-39세,145,3.6
2013,남녀전체,23. C91-C95,백혈병,40-44세,196,4.3
2013,남녀전체,23. C91-C95,백혈병,45-49세,208,5
2013,남녀전체,23. C91-C95,백혈병,50-54세,291,6.7
2013,남녀전체,23. C91-C95,백혈병,55-59세,277,8
2013,남녀전체,23. C91-C95,백혈병,60-64세,262,10.8
2013,남녀전체,23. C91-C95,백혈병,65-69세,232,12.1
2013,남녀전체,23. C91-C95,백혈병,70-74세,310,17.5
2013,남녀전체,23. C91-C95,백혈병,75-79세,277,22.7
2013,남녀전체,23. C91-C95,백혈병,80-84세,137,20.2
2013,남녀전체,23. C91-C95,백혈병,85세이상,74,16.9
2013,남녀전체,23. C91-C95,백혈병,연령전체,3126,6.2
2013,남자,23. C91-C95,백혈병,00-04세,71,6
2013,남자,23. C91-C95,백혈병,05-09세,46,3.8
2013,남자,23. C91-C95,백혈병,10-14세,54,3.6
2013,남자,23. C91-C95,백혈병,15-19세,73,4
2013,남자,23. C91-C95,백혈병,20-24세,61,3.4
2013,남자,23. C91-C95,백혈병,25-29세,56,3.4
2013,남자,23. C91-C95,백혈병,30-34세,84,4.1
2013,남자,23. C91-C95,백혈병,35-39세,88,4.4
2013,남자,23. C91-C95,백혈병,40-44세,111,4.8
2013,남자,23. C91-C95,백혈병,45-49세,108,5.1
2013,남자,23. C91-C95,백혈병,50-54세,165,7.5
2013,남자,23. C91-C95,백혈병,55-59세,150,8.7
2013,남자,23. C91-C95,백혈병,60-64세,157,13.2
